Index,ECG,PPG_G,PPG_R,PPG_IR,ACCEL_X,ACCEL_Y,ACCEL_Z,GYRO_X,GYRO_Y,GYRO_Z,
238,-0.0244142,27473,108181,112718,0.3701172,-0.9199219,0.1601563,-0.1219512,-0.7926829,0.0000000,
238,-0.0247956,27467,108177,112706,0.3710938,-0.9189453,0.1586914,-0.1219512,-0.8536585,0.0000000,
238,-0.0247956,27477,108175,112708,0.3715820,-0.9189453,0.1586914,-0.0609756,-0.9756098,0.0000000,
238,-0.0255586,27459,108170,112697,0.3720703,-0.9194336,0.1591797,0.0000000,-0.9756098,0.0000000,
238,-0.0255586,27478,108174,112705,0.3715820,-0.9204102,0.1591797,0.0000000,-1.0365854,0.0000000,
238,-0.0259400,27474,108171,112709,0.3715820,-0.9194336,0.1586914,0.0609756,-1.0365854,0.0000000,
239,-0.0270845,27473,108172,112698,0.3706055,-0.9199219,0.1606445,0.0609756,-1.0365854,0.0000000,
239,-0.0289918,27455,108161,112687,0.3701172,-0.9184570,0.1596680,0.1219512,-1.0365854,0.0000000,
239,-0.0247956,27463,108167,112702,0.3701172,-0.9199219,0.1591797,0.1219512,-1.0365854,0.0000000,
239,-0.0114441,27450,108171,112692,0.3706055,-0.9199219,0.1611328,0.1219512,-0.9756098,0.0000000,
239,0.0061035,27481,108168,112700,0.3691406,-0.9184570,0.1582031,0.1219512,-0.9146341,0.0000000,
239,0.0164033,27469,108174,112694,0.3686523,-0.9189453,0.1645508,0.1219512,-0.8536585,0.0609756,
239,0.0156403,27462,108169,112689,0.3710938,-0.9189453,0.1723633,0.1829268,-0.8536585,0.0609756,
240,0.0083924,27448,108165,112692,0.3710938,-0.9199219,0.1679688,0.1829268,-0.8536585,0.0609756,
240,-0.0003815,27457,108169,112699,0.3720703,-0.9189453,0.1562500,0.2439024,-0.9146341,0.0609756,
240,-0.0114441,27455,108172,112713,0.3701172,-0.9160156,0.1210938,0.1829268,-1.0975610,0.0609756,
240,-0.0221253,27455,108173,112710,0.3696289,-0.9116211,0.1318359,-0.0609756,-1.0365854,0.0609756,
240,-0.0267030,27449,108168,112702,0.3637695,-0.9096680,0.1542969,-0.1219512,-0.4878049,0.1219512,
240,-0.0324251,27445,108159,112680,0.3598633,-0.9165039,0.1450195,-0.1829268,0.1829268,0.1829268,
240,-0.0396730,27443,108155,112697,0.3642578,-0.9204102,0.1679688,-0.3048780,0.4878049,0.2439024,
241,-0.0350953,27462,108156,112674,0.3740234,-0.9223633,0.1923828,-0.3658537,0.3658537,0.1829268,
241,-0.0164033,27443,108143,112674,0.3774414,-0.9213867,0.1704102,-0.4268293,-0.1219512,0.1829268,
241,-0.0251771,27447,108165,112675,0.3706055,-0.9169922,0.1533203,-0.5487805,-0.4268293,0.1829268,
241,-0.1255040,27443,108147,112678,0.3637695,-0.9165039,0.1650391,-0.6707317,-0.4878049,0.2439024,
241,-0.2231606,27404,108153,112679,0.3671875,-0.9155273,0.1655273,-0.6707317,-0.4878049,0.3658537,
241,0.0022888,27442,108141,112668,0.3696289,-0.9169922,0.1572266,-0.6097561,-0.4878049,0.4268293,
241,0.6168389,27439,108139,112662,0.3720703,-0.9194336,0.1503906,-0.6097561,-0.5487805,0.4268293,
242,1.1180920,27452,108146,112669,0.3720703,-0.9189453,0.1459961,-0.5487805,-0.6707317,0.4268293,
242,0.9918251,27430,108147,112671,0.3725586,-0.9199219,0.1499023,-0.4268293,-0.7926829,0.3658537,
242,0.3459944,27429,108133,112673,0.3715820,-0.9213867,0.1562500,-0.2439024,-0.9146341,0.1829268,
242,-0.2189645,27428,108130,112673,0.3706055,-0.9238281,0.1582031,-0.0609756,-0.9756098,0.0609756,
242,-0.3410352,27444,108135,112659,0.3681641,-0.9257813,0.1567383,0.0609756,-0.9146341,-0.0609756,
242,-0.2082833,27432,108127,112661,0.3652344,-0.9262695,0.1577148,0.1219512,-0.9146341,-0.1219512,
242,-0.1464849,27424,108126,112659,0.3647461,-0.9252930,0.1572266,0.1829268,-0.9146341,-0.1829268,
243,-0.1838691,27426,108136,112661,0.3652344,-0.9218750,0.1552734,0.2439024,-0.8536585,-0.1219512,
243,-0.1934059,27422,108133,112658,0.3647461,-0.9194336,0.1533203,0.1829268,-0.8536585,-0.0609756,
243,-0.1766212,27434,108133,112659,0.3642578,-0.9160156,0.1523438,0.0609756,-0.7926829,0.0000000,
243,-0.1724250,27425,108121,112671,0.3647461,-0.9140625,0.1513672,-0.0609756,-0.6097561,0.1829268,
243,-0.1640326,27420,108132,112670,0.3666992,-0.9121094,0.1528320,-0.1829268,-0.4268293,0.3048780,
243,-0.1564032,27434,108128,112670,0.3671875,-0.9096680,0.1562500,-0.4268293,-0.2439024,0.4268293,
243,-0.1514441,27425,108127,112671,0.3686523,-0.9106445,0.1557617,-0.6097561,-0.1829268,0.5487805,
244,-0.1434332,27409,108131,112666,0.3686523,-0.9121094,0.1567383,-0.8536585,-0.1829268,0.6097561,
244,-0.1380926,27411,108127,112660,0.3706055,-0.9165039,0.1577148,-1.0365854,-0.3658537,0.6097561,
244,-0.1350408,27402,108117,112655,0.3710938,-0.9184570,0.1586914,-1.0365854,-0.5487805,0.4878049,
244,-0.1327520,27409,108121,112645,0.3715820,-0.9213867,0.1586914,-0.8536585,-0.8536585,0.3658537,
244,-0.1297002,27363,108111,112644,0.3686523,-0.9208984,0.1591797,-0.6097561,-1.0975610,0.1219512,
244,-0.1251225,27411,108103,112646,0.3696289,-0.9223633,0.1577148,-0.2439024,-1.2195122,-0.1219512,
244,-0.1197820,27399,108105,112646,0.3696289,-0.9243164,0.1582031,0.0609756,-1.2804878,-0.3048780,
245,-0.1155858,27404,108107,112642,0.3715820,-0.9252930,0.1606445,0.3048780,-1.2804878,-0.4878049,
245,-0.1113896,27402,108102,112639,0.3720703,-0.9277344,0.1611328,0.4878049,-1.2804878,-0.6097561,
245,-0.1071934,27393,108093,112635,0.3715820,-0.9282227,0.1591797,0.4878049,-1.2804878,-0.6097561,
245,-0.1018528,27383,108095,112639,0.3710938,-0.9262695,0.1499023,0.4268293,-1.2195122,-0.6097561,
245,-0.0946049,27390,108111,112645,0.3676758,-0.9208984,0.1542969,0.3658537,-1.0975610,-0.4878049,
245,-0.0846866,27390,108092,112635,0.3627930,-0.9165039,0.1665039,0.2439024,-0.7317073,-0.3658537,
245,-0.0728610,27386,108100,112644,0.3618164,-0.9179688,0.1591797,0.1219512,-0.5487805,-0.1829268,
246,-0.0610354,27389,108105,112644,0.3686523,-0.9218750,0.1513672,-0.0609756,-0.5487805,0.0000000,
246,-0.0507357,27381,108097,112647,0.3720703,-0.9223633,0.1464844,-0.1829268,-0.6707317,0.1219512,
246,-0.0400545,27385,108099,112639,0.3701172,-0.9213867,0.1469727,-0.3048780,-0.7317073,0.1829268,
246,-0.0297548,27381,108104,112633,0.3662109,-0.9189453,0.1528320,-0.2439024,-0.6707317,0.1829268,
246,-0.0183106,27370,108100,112635,0.3632813,-0.9169922,0.1591797,-0.0609756,-0.5487805,0.1829268,
246,-0.0064850,27367,108106,112641,0.3623047,-0.9184570,0.1586914,0.1219512,-0.4878049,0.1829268,
246,0.0019074,27361,108097,112637,0.3666992,-0.9179688,0.1567383,0.2439024,-0.4878049,0.1219512,
247,0.0026703,27349,108093,112633,0.3696289,-0.9194336,0.1582031,0.3048780,-0.6097561,0.1219512,
247,0.0003815,27364,108096,112630,0.3706055,-0.9199219,0.1567383,0.3048780,-0.7317073,0.1219512,
247,-0.0038147,27358,108095,112633,0.3706055,-0.9194336,0.1562500,0.1829268,-0.8536585,0.0609756,
247,-0.0122071,27347,108098,112640,0.3706055,-0.9194336,0.1538086,0.0609756,-0.9756098,0.0609756,
247,-0.0228883,27351,108093,112636,0.3696289,-0.9194336,0.1523438,0.0000000,-0.9756098,0.0609756,
247,-0.0350953,27357,108080,112632,0.3701172,-0.9199219,0.1533203,0.0000000,-0.9756098,0.0000000,
247,-0.0450136,27351,108087,112639,0.3701172,-0.9194336,0.1528320,0.1219512,-0.8536585,0.0000000,
248,-0.0526430,27356,108079,112639,0.3686523,-0.9189453,0.1523438,0.2439024,-0.6707317,0.0000000,
248,-0.0576021,27335,108084,112639,0.3691406,-0.9199219,0.1513672,0.3658537,-0.4268293,0.0000000,
248,-0.0617983,27351,108081,112639,0.3696289,-0.9218750,0.1542969,0.4878049,-0.1219512,0.0000000,
248,-0.0640872,27356,108079,112630,0.3681641,-0.9218750,0.1552734,0.4878049,0.0609756,0.0000000,
248,-0.0629427,27346,108084,112644,0.3676758,-0.9218750,0.1552734,0.4878049,0.2439024,0.0609756,
248,-0.0610354,27334,108087,112640,0.3676758,-0.9218750,0.1542969,0.4268293,0.3048780,0.0609756,
248,-0.0583651,27343,108085,112647,0.3676758,-0.9223633,0.1542969,0.3048780,0.2439024,0.1219512,
249,-0.0556948,27348,108082,112647,0.3681641,-0.9204102,0.1538086,0.1829268,0.1219512,0.1829268,
249,-0.0530245,27331,108083,112630,0.3681641,-0.9204102,0.1533203,0.1219512,0.0609756,0.1829268,
249,-0.0495913,27327,108074,112641,0.3686523,-0.9204102,0.1542969,0.0609756,-0.0609756,0.1829268,
249,-0.0461580,27320,108084,112645,0.3701172,-0.9213867,0.1538086,0.0000000,-0.1829268,0.1829268,
249,-0.0423433,27323,108080,112636,0.3701172,-0.9199219,0.1533203,0.0609756,-0.2439024,0.1219512,
249,-0.0411989,27317,108075,112637,0.3701172,-0.9199219,0.1523438,0.0609756,-0.3048780,0.0609756,
249,-0.0396730,27330,108080,112638,0.3696289,-0.9199219,0.1523438,0.1219512,-0.3658537,0.0000000,
250,-0.0366212,27303,108081,112644,0.3696289,-0.9199219,0.1533203,0.1829268,-0.3658537,-0.0609756,
250,-0.0339509,27322,108080,112637,0.3696289,-0.9199219,0.1533203,0.2439024,-0.3658537,-0.1219512,
250,-0.0324251,27314,108081,112631,0.3676758,-0.9213867,0.1542969,0.3048780,-0.3048780,-0.1219512,
250,-0.0312806,27313,108076,112631,0.3676758,-0.9204102,0.1542969,0.3048780,-0.3048780,-0.1219512,
250,-0.0312806,27311,108080,112641,0.3671875,-0.9213867,0.1528320,0.3048780,-0.3048780,-0.1219512,
250,-0.0316621,27304,108083,112624,0.3676758,-0.9204102,0.1533203,0.3048780,-0.3048780,-0.1219512,
250,-0.0328065,27315,108077,112631,0.3666992,-0.9204102,0.1533203,0.2439024,-0.3048780,-0.0609756,
251,-0.0328065,27312,108071,112635,0.3691406,-0.9204102,0.1523438,0.2439024,-0.3658537,-0.0609756,
251,-0.0335695,27300,108064,112634,0.3686523,-0.9199219,0.1523438,0.1829268,-0.4268293,-0.0609756,
251,-0.0331880,27298,108069,112633,0.3701172,-0.9208984,0.1528320,0.1829268,-0.4878049,-0.0609756,
251,-0.0335695,27296,108054,112623,0.3696289,-0.9204102,0.1518555,0.1829268,-0.5487805,-0.0609756,
251,-0.0339509,27296,108067,112641,0.3691406,-0.9194336,0.1533203,0.1829268,-0.5487805,-0.0609756,
251,-0.0331880,27288,108062,112627,0.3696289,-0.9213867,0.1523438,0.2439024,-0.4878049,-0.0609756,
251,-0.0331880,27292,108074,112629,0.3691406,-0.9213867,0.1542969,0.3048780,-0.4878049,-0.0609756,
252,-0.0328065,27294,108062,112636,0.3681641,-0.9199219,0.1533203,0.3048780,-0.4268293,-0.0609756,
252,-0.0320436,27283,108069,112629,0.3691406,-0.9199219,0.1523438,0.3658537,-0.3658537,-0.0609756,
252,-0.0308992,27290,108062,112638,0.3681641,-0.9204102,0.1542969,0.4268293,-0.3048780,-0.0609756,
252,-0.0308992,27283,108063,112635,0.3676758,-0.9204102,0.1547852,0.4268293,-0.3048780,-0.1219512,
252,-0.0301362,27279,108065,112638,0.3681641,-0.9204102,0.1542969,0.4878049,-0.3048780,-0.1219512,
252,-0.0297548,27277,108057,112634,0.3681641,-0.9208984,0.1547852,0.4878049,-0.3658537,-0.1219512,
252,-0.0293733,27287,108063,112644,0.3686523,-0.9204102,0.1557617,0.5487805,-0.3658537,-0.1219512,
253,-0.0293733,27275,108062,112630,0.3681641,-0.9204102,0.1552734,0.5487805,-0.4268293,-0.1219512,
253,-0.0278474,27300,108064,112631,0.3681641,-0.9194336,0.1547852,0.5487805,-0.4878049,-0.1219512,
253,-0.0244142,27268,108055,112639,0.3696289,-0.9204102,0.1542969,0.5487805,-0.6097561,-0.1219512,
253,-0.0209809,27279,108049,112626,0.3691406,-0.9199219,0.1523438,0.5487805,-0.6707317,-0.1219512,
253,-0.0194550,27285,108059,112628,0.3696289,-0.9199219,0.1513672,0.5487805,-0.6707317,-0.1219512,
253,-0.0167847,27284,108061,112625,0.3681641,-0.9199219,0.1518555,0.5487805,-0.6707317,-0.1219512,
253,-0.0133515,27265,108052,112637,0.3691406,-0.9199219,0.1513672,0.5487805,-0.6707317,-0.0609756,
254,-0.0118256,27281,108058,112627,0.3686523,-0.9199219,0.1518555,0.5487805,-0.6707317,-0.0609756,
254,-0.0122071,27272,108054,112633,0.3681641,-0.9208984,0.1533203,0.5487805,-0.6097561,-0.0609756,
254,-0.0083924,27261,108045,112633,0.3686523,-0.9213867,0.1533203,0.5487805,-0.6097561,-0.0609756,
254,0.0007629,27281,108048,112620,0.3691406,-0.9199219,0.1557617,0.5487805,-0.6097561,-0.0609756,
254,0.0164033,27261,108049,112627,0.3696289,-0.9213867,0.1567383,0.5487805,-0.6097561,-0.0609756,
254,0.0297548,27259,108044,112631,0.3676758,-0.9204102,0.1552734,0.5487805,-0.5487805,-0.0609756,
254,0.0362398,27263,108035,112631,0.3691406,-0.9218750,0.1616211,0.5487805,-0.5487805,-0.0609756,
255,0.0343324,27266,108042,112626,0.3691406,-0.9204102,0.1679688,0.6097561,-0.5487805,-0.1219512,
255,0.0263215,27256,108042,112625,0.3691406,-0.9199219,0.1601563,0.6097561,-0.6097561,-0.1219512,
255,0.0137330,27257,108053,112629,0.3701172,-0.9179688,0.1391602,0.6097561,-0.7317073,-0.1219512,
255,-0.0015259,27262,108054,112640,0.3671875,-0.9145508,0.1191406,0.4268293,-0.8536585,-0.1829268,
255,-0.0125885,27259,108052,112636,0.3652344,-0.9096680,0.1484375,0.3048780,-0.6097561,-0.1219512,
255,-0.0190736,27244,108041,112632,0.3627930,-0.9116211,0.1455078,0.2439024,-0.1219512,-0.0609756,
255,-0.0251771,27258,108036,112623,0.3588867,-0.9189453,0.1479492,0.1219512,0.4878049,0.0000000,
0,-0.0274659,27237,108042,112627,0.3681641,-0.9233398,0.1748047,0.0000000,0.6707317,-0.0609756,
0,-0.0125885,27249,108033,112618,0.3745117,-0.9252930,0.1811523,0.0000000,0.4878049,-0.1219512,
0,0.0068665,27233,108031,112628,0.3764648,-0.9233398,0.1611328,-0.0609756,0.1829268,-0.1829268,
0,-0.0251771,27242,108040,112626,0.3701172,-0.9184570,0.1547852,-0.1829268,0.0000000,-0.2439024,
0,-0.1491552,27240,108035,112625,0.3662109,-0.9165039,0.1650391,-0.1829268,-0.0609756,-0.1829268,
0,-0.1796729,27231,108032,112626,0.3671875,-0.9169922,0.1625977,-0.0609756,-0.1829268,-0.1829268,
0,0.1987465,27243,108041,112625,0.3691406,-0.9179688,0.1533203,0.0000000,-0.2439024,-0.1219512,
1,0.8586916,27228,108029,112627,0.3686523,-0.9199219,0.1455078,0.0609756,-0.3048780,-0.0609756,
1,1.1978195,27232,108022,112616,0.3696289,-0.9199219,0.1435547,0.0609756,-0.3658537,0.0000000,
1,0.8518251,27232,108026,112624,0.3686523,-0.9208984,0.1503906,0.0609756,-0.3658537,-0.0609756,
1,0.1506811,27216,108031,112622,0.3666992,-0.9228516,0.1557617,0.1829268,-0.3048780,-0.1219512,
1,-0.2906810,27229,108017,112624,0.3642578,-0.9257813,0.1572266,0.3048780,-0.2439024,-0.1829268,
1,-0.2933513,27225,108024,112620,0.3652344,-0.9282227,0.1562500,0.4878049,-0.3048780,-0.2439024,
1,-0.1571661,27220,108015,112610,0.3662109,-0.9287109,0.1586914,0.6097561,-0.4268293,-0.3048780,
2,-0.1392370,27229,108029,112615,0.3676758,-0.9272461,0.1582031,0.7317073,-0.6097561,-0.3658537,
2,-0.1773841,27213,108015,112605,0.3681641,-0.9252930,0.1577148,0.7926829,-0.8536585,-0.3658537,
2,-0.1712806,27216,108018,112619,0.3691406,-0.9228516,0.1542969,0.7926829,-1.0365854,-0.3658537,
2,-0.1575476,27212,108005,112609,0.3696289,-0.9204102,0.1528320,0.7317073,-1.0975610,-0.3658537,
2,-0.1548773,27197,108016,112610,0.3706055,-0.9165039,0.1513672,0.7317073,-1.1585366,-0.3658537,
2,-0.1453405,27211,108011,112610,0.3701172,-0.9145508,0.1533203,0.6707317,-1.0365854,-0.3048780,
2,-0.1392370,27220,108016,112616,0.3701172,-0.9121094,0.1508789,0.6097561,-0.8536585,-0.2439024,
3,-0.1316076,27191,108014,112616,0.3706055,-0.9125977,0.1518555,0.4878049,-0.6097561,-0.1829268,
3,-0.1232152,27198,108014,112611,0.3696289,-0.9150391,0.1518555,0.3048780,-0.3048780,-0.0609756,
3,-0.1194005,27201,108009,112618,0.3696289,-0.9150391,0.1533203,0.1829268,-0.1219512,0.0000000,
3,-0.1159672,27204,108018,112615,0.3696289,-0.9174805,0.1538086,0.1219512,0.0000000,0.0000000,
3,-0.1121525,27195,108014,112601,0.3696289,-0.9184570,0.1557617,0.1829268,0.0000000,0.0000000,
3,-0.1071934,27201,108001,112600,0.3691406,-0.9194336,0.1567383,0.2439024,-0.1829268,-0.0609756,
3,-0.1014713,27201,107995,112603,0.3691406,-0.9208984,0.1567383,0.4268293,-0.3658537,-0.1219512,
4,-0.0984196,27184,107989,112594,0.3710938,-0.9213867,0.1572266,0.6097561,-0.6097561,-0.2439024,
4,-0.0965122,27179,107992,112592,0.3720703,-0.9228516,0.1577148,0.7926829,-0.7317073,-0.3658537,
4,-0.0934604,27185,107995,112591,0.3720703,-0.9257813,0.1586914,0.9756098,-0.8536585,-0.4878049,
4,-0.0907901,27190,107993,112596,0.3730469,-0.9252930,0.1567383,1.0975610,-0.9756098,-0.5487805,
4,-0.0858310,27191,107990,112591,0.3720703,-0.9238281,0.1499023,1.2195122,-0.9146341,-0.6097561,
4,-0.0801089,27168,107994,112596,0.3662109,-0.9184570,0.1606445,1.3414634,-0.6707317,-0.6097561,
4,-0.0720981,27169,107982,112594,0.3627930,-0.9174805,0.1650391,1.4634146,-0.3048780,-0.5487805,
5,-0.0644686,27179,107999,112595,0.3662109,-0.9179688,0.1562500,1.4634146,-0.1219512,-0.4878049,
5,-0.0545504,27155,107985,112595,0.3676758,-0.9199219,0.1489258,1.2804878,-0.0609756,-0.4268293,
5,-0.0442507,27166,107989,112594,0.3710938,-0.9194336,0.1440430,1.0975610,-0.1219512,-0.3048780,
5,-0.0343324,27169,107982,112597,0.3696289,-0.9199219,0.1484375,0.8536585,-0.1219512,-0.1829268,
5,-0.0244142,27153,107974,112595,0.3657227,-0.9189453,0.1533203,0.6707317,-0.0609756,-0.0609756,
5,-0.0125885,27158,107983,112590,0.3623047,-0.9189453,0.1567383,0.6097561,0.0000000,0.0000000,
5,-0.0019074,27148,107984,112588,0.3632813,-0.9189453,0.1577148,0.6707317,-0.0609756,0.0000000,
6,0.0057221,27157,107982,112584,0.3637695,-0.9199219,0.1577148,0.7317073,-0.1829268,-0.0609756,
6,0.0068665,27148,107967,112597,0.3671875,-0.9199219,0.1572266,0.8536585,-0.3658537,-0.0609756,
6,0.0061035,27150,107976,112590,0.3691406,-0.9194336,0.1567383,0.8536585,-0.5487805,-0.1219512,
6,0.0022888,27140,107975,112587,0.3710938,-0.9174805,0.1562500,0.7926829,-0.7926829,-0.1829268,
6,-0.0026703,27147,107974,112593,0.3715820,-0.9179688,0.1547852,0.7317073,-0.9756098,-0.2439024,
6,-0.0122071,27144,107973,112583,0.3730469,-0.9169922,0.1552734,0.6097561,-1.0975610,-0.2439024,
6,-0.0232697,27136,107970,112596,0.3730469,-0.9155273,0.1542969,0.6097561,-1.1585366,-0.3048780,
7,-0.0335695,27135,107973,112593,0.3725586,-0.9155273,0.1557617,0.6097561,-1.0975610,-0.3048780,
7,-0.0396730,27117,107964,112592,0.3725586,-0.9169922,0.1552734,0.7317073,-0.9146341,-0.3658537,
7,-0.0450136,27136,107962,112584,0.3720703,-0.9189453,0.1572266,0.7926829,-0.6707317,-0.3658537,
7,-0.0495913,27107,107957,112582,0.3706055,-0.9179688,0.1562500,0.7926829,-0.3658537,-0.3658537,
7,-0.0511171,27128,107971,112586,0.3701172,-0.9199219,0.1577148,0.8536585,-0.1829268,-0.3658537,
7,-0.0522616,27125,107971,112586,0.3681641,-0.9199219,0.1586914,0.8536585,0.0609756,-0.3658537,
7,-0.0514986,27111,107956,112575,0.3671875,-0.9213867,0.1562500,0.8536585,0.1829268,-0.3658537,
8,-0.0507357,27111,107960,112572,0.3681641,-0.9204102,0.1572266,0.8536585,0.2439024,-0.3658537,
8,-0.0488283,27120,107963,112584,0.3676758,-0.9199219,0.1567383,0.8536585,0.1829268,-0.3048780,
8,-0.0465395,27106,107950,112580,0.3681641,-0.9208984,0.1577148,0.8536585,0.1219512,-0.3048780,
8,-0.0450136,27100,107954,112575,0.3706055,-0.9208984,0.1601563,0.7926829,0.0000000,-0.2439024,
8,-0.0446321,27110,107966,112578,0.3701172,-0.9204102,0.1601563,0.7926829,-0.1829268,-0.2439024,
8,-0.0419618,27106,107955,112569,0.3701172,-0.9208984,0.1582031,0.7317073,-0.3658537,-0.2439024,
8,-0.0381471,27099,107953,112586,0.3706055,-0.9184570,0.1577148,0.7317073,-0.5487805,-0.2439024,
9,-0.0335695,27094,107948,112579,0.3710938,-0.9184570,0.1562500,0.6707317,-0.6707317,-0.3048780,
9,-0.0316621,27097,107943,112580,0.3715820,-0.9179688,0.1582031,0.6707317,-0.7317073,-0.3048780,
9,-0.0301362,27099,107944,112575,0.3696289,-0.9184570,0.1582031,0.6707317,-0.7926829,-0.3658537,
9,-0.0297548,27102,107939,112574,0.3686523,-0.9184570,0.1572266,0.6707317,-0.7926829,-0.3658537,
9,-0.0293733,27090,107947,112572,0.3691406,-0.9179688,0.1577148,0.6707317,-0.7317073,-0.3658537,
9,-0.0293733,27084,107942,112578,0.3686523,-0.9179688,0.1572266,0.6097561,-0.7317073,-0.3658537,
9,-0.0282289,27099,107943,112579,0.3676758,-0.9179688,0.1572266,0.6097561,-0.6097561,-0.3658537,
10,-0.0282289,27097,107956,112564,0.3681641,-0.9169922,0.1567383,0.5487805,-0.6097561,-0.3048780,
10,-0.0282289,27095,107931,112578,0.3676758,-0.9160156,0.1557617,0.4878049,-0.5487805,-0.3048780,
10,-0.0278474,27083,107942,112573,0.3676758,-0.9155273,0.1552734,0.4268293,-0.4878049,-0.2439024,
10,-0.0274659,27081,107941,112578,0.3696289,-0.9155273,0.1528320,0.3658537,-0.4878049,-0.2439024,
10,-0.0270845,27077,107935,112574,0.3706055,-0.9169922,0.1542969,0.3048780,-0.4878049,-0.1829268,
10,-0.0267030,27069,107944,112570,0.3701172,-0.9174805,0.1547852,0.2439024,-0.5487805,-0.1829268,
10,-0.0270845,27089,107928,112575,0.3701172,-0.9179688,0.1557617,0.2439024,-0.5487805,-0.1829268,
11,-0.0282289,27069,107929,112571,0.3706055,-0.9174805,0.1547852,0.1829268,-0.6097561,-0.1829268,
11,-0.0282289,27067,107935,112566,0.3701172,-0.9174805,0.1567383,0.1829268,-0.6707317,-0.1829268,
11,-0.0274659,27083,107926,112571,0.3710938,-0.9184570,0.1552734,0.1829268,-0.7317073,-0.2439024,
11,-0.0259400,27066,107936,112567,0.3701172,-0.9184570,0.1572266,0.2439024,-0.7317073,-0.2439024,
11,-0.0267030,27077,107916,112563,0.3715820,-0.9194336,0.1562500,0.2439024,-0.7926829,-0.2439024,
11,-0.0274659,27067,107929,112569,0.3715820,-0.9189453,0.1567383,0.3048780,-0.7926829,-0.3048780,
11,-0.0259400,27063,107916,112568,0.3710938,-0.9184570,0.1562500,0.3048780,-0.7926829,-0.3048780,
12,-0.0236512,27057,107923,112563,0.3715820,-0.9184570,0.1547852,0.3658537,-0.7926829,-0.3048780,
12,-0.0232697,27058,107926,112570,0.3710938,-0.9189453,0.1567383,0.3658537,-0.8536585,-0.3048780,
12,-0.0251771,27067,107911,112559,0.3715820,-0.9194336,0.1572266,0.3658537,-0.7926829,-0.3048780,
12,-0.0270845,27048,107912,112559,0.3715820,-0.9204102,0.1567383,0.4268293,-0.7926829,-0.3048780,
12,-0.0267030,27065,107911,112559,0.3706055,-0.9213867,0.1586914,0.4268293,-0.7926829,-0.3048780,
12,-0.0267030,27042,107912,112561,0.3706055,-0.9208984,0.1572266,0.4268293,-0.7926829,-0.2439024,
12,-0.0270845,27042,107919,112552,0.3720703,-0.9199219,0.1547852,0.4268293,-0.8536585,-0.2439024,
13,-0.0244142,27037,107904,112552,0.3701172,-0.9194336,0.1562500,0.3658537,-0.8536585,-0.2439024,
13,-0.0236512,27041,107902,112550,0.3720703,-0.9184570,0.1567383,0.3658537,-0.9146341,-0.1829268,
13,-0.0263215,27033,107918,112554,0.3720703,-0.9184570,0.1557617,0.3048780,-0.9146341,-0.1829268,
13,-0.0289918,27036,107907,112553,0.3715820,-0.9179688,0.1547852,0.2439024,-0.9146341,-0.1829268,
13,-0.0259400,27042,107907,112553,0.3715820,-0.9189453,0.1572266,0.2439024,-0.9756098,-0.1219512,
13,-0.0152588,27028,107906,112559,0.3710938,-0.9184570,0.1591797,0.2439024,-0.9756098,-0.1219512,
13,-0.0022888,27031,107897,112557,0.3710938,-0.9189453,0.1586914,0.2439024,-1.0365854,-0.1219512,
14,0.0053406,27042,107916,112541,0.3710938,-0.9194336,0.1582031,0.2439024,-1.0365854,-0.1219512,
14,0.0053406,27037,107898,112563,0.3715820,-0.9199219,0.1621094,0.2439024,-1.0365854,-0.1219512,
14,0.0038147,27027,107903,112558,0.3720703,-0.9194336,0.1621094,0.3048780,-1.0365854,-0.1829268,
14,-0.0030518,27035,107895,112557,0.3701172,-0.9165039,0.1518555,0.3658537,-1.0365854,-0.1829268,
14,-0.0156403,27022,107913,112556,0.3710938,-0.9140625,0.1230469,0.2439024,-1.2195122,-0.1829268,
14,-0.0301362,27025,107900,112556,0.3715820,-0.9121094,0.1591797,0.0609756,-1.1585366,-0.1829268,
14,-0.0385286,27025,107893,112547,0.3686523,-0.9150391,0.1562500,0.0000000,-0.7317073,-0.1219512,
15,-0.0427248,27024,107897,112543,0.3652344,-0.9199219,0.1499023,-0.0609756,-0.1829268,-0.1219512,
15,-0.0518801,27025,107895,112543,0.3720703,-0.9199219,0.1376953,-0.1219512,0.2439024,-0.1219512,
15,-0.0507357,27009,107907,112545,0.3735352,-0.9199219,0.1660156,-0.1829268,0.5487805,-0.1219512,
15,-0.0293733,27028,107890,112539,0.3735352,-0.9228516,0.1772461,-0.1829268,0.5487805,-0.1829268,
15,-0.0156403,27020,107902,112548,0.3774414,-0.9218750,0.1704102,-0.1219512,0.3048780,-0.1829268,
15,-0.0869754,27030,107898,112547,0.3730469,-0.9189453,0.1577148,-0.1829268,0.0000000,-0.1829268,
15,-0.2368936,27013,107898,112550,0.3696289,-0.9174805,0.1596680,-0.2439024,-0.2439024,-0.1219512,
16,-0.1548773,27020,107894,112544,0.3730469,-0.9165039,0.1572266,-0.1829268,-0.4268293,-0.0609756,
16,0.4356401,27002,107894,112545,0.3730469,-0.9184570,0.1513672,-0.1219512,-0.4878049,0.0000000,
16,1.1772201,26953,107882,112537,0.3710938,-0.9199219,0.1499023,0.0000000,-0.4878049,0.0609756,
16,1.3584189,27002,107886,112546,0.3676758,-0.9204102,0.1499023,0.0609756,-0.4878049,0.0609756,
