Index,ECG,PPG_G,PPG_R,PPG_IR,ACCEL_X,ACCEL_Y,ACCEL_Z,GYRO_X,GYRO_Y,GYRO_Z,
42,0.0099183,32523,118263,118506,0.0825195,-0.9863281,0.2177734,2.4390244,-0.3658537,-2.0121951,
43,0.0053406,32526,118256,118512,0.0834961,-0.9848633,0.2094727,2.9878049,-0.9146341,-2.3170732,
43,-0.1514441,32508,118269,118523,0.0795898,-0.9843750,0.1909180,3.0487805,-1.3414634,-2.2560976,
43,-0.2990734,32526,118264,118518,0.0791016,-0.9809570,0.1845703,2.7439024,-1.3414634,-1.7682927,
43,-0.0297548,32504,118273,118522,0.0761719,-0.9809570,0.1909180,2.0731707,-0.9146341,-1.0365854,
43,0.6473566,32501,118256,118518,0.0712891,-0.9833984,0.1962891,1.2195122,-0.1829268,-0.1219512,
43,1.1257215,32508,118270,118516,0.0698242,-0.9853516,0.1982422,0.3048780,0.6707317,0.7926829,
43,0.9090458,32509,118255,118509,0.0659180,-0.9863281,0.1987305,-0.5487805,1.4024390,1.5853659,
44,0.2357492,32503,118267,118504,0.0551758,-0.9838867,0.1904297,-1.2804878,2.1341463,2.1341463,
44,-0.2414713,32515,118246,118497,0.0522461,-0.9804688,0.1875000,-1.8292683,2.6829268,2.4390244,
44,-0.2655039,32510,118253,118526,0.0512695,-0.9780273,0.1821289,-2.1341463,3.0487805,2.3780488,
44,-0.1396185,32505,118235,118492,0.0537109,-0.9755859,0.1811523,-2.0731707,2.9878049,2.0731707,
44,-0.1346593,32513,118237,118523,0.0571289,-0.9775391,0.1831055,-1.7073171,2.4390244,1.4024390,
44,-0.1720435,32505,118231,118496,0.0590820,-0.9697266,0.1850586,-1.1585366,1.5243902,0.4268293,
44,-0.1640326,32518,118250,118493,0.0615234,-0.9658203,0.1904297,-0.5487805,0.6097561,-0.4878049,
45,-0.1548773,32495,118236,118491,0.0639648,-0.9667969,0.1943359,0.0000000,-0.1219512,-1.2195122,
45,-0.1502996,32495,118252,118482,0.0629883,-0.9721680,0.1958008,0.4268293,-0.6097561,-1.5853659,
45,-0.1441961,32508,118240,118486,0.0659180,-0.9755859,0.1948242,0.6707317,-0.7317073,-1.7073171,
45,-0.1380926,32480,118241,118485,0.0708008,-0.9809570,0.1914063,0.6707317,-0.6097561,-1.5853659,
45,-0.1346593,32492,118233,118487,0.0756836,-0.9829102,0.1870117,0.5487805,-0.2439024,-1.3414634,
45,-0.1323705,32483,118229,118477,0.0825195,-0.9848633,0.1840820,0.2439024,0.1829268,-0.9146341,
45,-0.1308446,32495,118228,118525,0.0815430,-0.9882813,0.1806641,-0.2439024,0.6097561,-0.4878049,
46,-0.1300817,32490,118224,118488,0.0732422,-0.9907227,0.1801758,-0.8536585,1.0365854,0.0000000,
46,-0.1285558,32475,118240,118490,0.0673828,-0.9960938,0.1816406,-1.2195122,1.4024390,0.4878049,
46,-0.1274114,32461,118224,118473,0.0546875,-0.9858398,0.1826172,-1.2804878,1.7682927,0.7926829,
46,-0.1255040,32478,118196,118514,0.0444336,-0.9804688,0.1875000,-1.0365854,2.1341463,0.9756098,
46,-0.1216893,32465,118217,118490,0.0473633,-0.9760742,0.1865234,-0.6707317,2.2560976,0.8536585,
46,-0.1186375,32464,118231,118470,0.0541992,-0.9750977,0.1860352,-0.0609756,2.0121951,0.4268293,
46,-0.1121525,32478,118220,118481,0.0541992,-0.9736328,0.1870117,0.4268293,1.6463415,0.0000000,
47,-0.1079563,32464,118224,118479,0.0541992,-0.9736328,0.1914063,1.0975610,1.0975610,-0.6097561,
47,-0.1010899,32489,118226,118477,0.0629883,-0.9760742,0.1918945,1.7073171,0.4268293,-1.1585366,
47,-0.0934604,32475,118215,118478,0.0649414,-0.9814453,0.1938477,2.0731707,-0.1829268,-1.5853659,
47,-0.0858310,32463,118216,118471,0.0659180,-0.9858398,0.1938477,2.3170732,-0.6707317,-1.8292683,
47,-0.0785831,32459,118221,118476,0.0668945,-0.9873047,0.1923828,2.3170732,-1.0975610,-1.8902439,
47,-0.0686648,32465,118221,118473,0.0664063,-0.9863281,0.1914063,2.1951220,-1.3414634,-1.8292683,
47,-0.0530245,32462,118220,118472,0.0708008,-0.9873047,0.1943359,1.9512195,-1.4024390,-1.6463415,
48,-0.0347139,32460,118219,118475,0.0673828,-0.9873047,0.1875000,1.4634146,-1.4024390,-1.4024390,
48,-0.0205994,32453,118207,118474,0.0659180,-0.9902344,0.1909180,0.9146341,-1.2195122,-1.1585366,
48,-0.0144959,32463,118201,118468,0.0615234,-0.9907227,0.1875000,0.3048780,-0.9146341,-0.9146341,
48,-0.0125885,32465,118216,118481,0.0600586,-0.9863281,0.1899414,-0.3658537,-0.5487805,-0.7926829,
48,-0.0106812,32472,118195,118461,0.0600586,-0.9882813,0.1889648,-0.9756098,-0.1829268,-0.6707317,
48,-0.0102997,32457,118200,118453,0.0600586,-0.9809570,0.1948242,-1.5853659,0.0609756,-0.7317073,
48,-0.0118256,32455,118205,118451,0.0610352,-0.9741211,0.1914063,-1.9512195,0.2439024,-0.7926829,
49,-0.0129700,32471,118197,118462,0.0512695,-0.9736328,0.1899414,-2.0731707,0.1829268,-0.9756098,
49,-0.0141144,32444,118187,118451,0.0439453,-0.9736328,0.1953125,-1.9512195,-0.1829268,-1.3414634,
49,-0.0129700,32439,118196,118455,0.0449219,-0.9804688,0.1997070,-1.4634146,-0.7926829,-1.9512195,
49,-0.0129700,32448,118176,118443,0.0517578,-0.9755859,0.1894531,-0.9756098,-1.4024390,-2.5000000,
49,-0.0114441,32452,118186,118443,0.0502930,-0.9750977,0.1987305,-0.3658537,-2.1341463,-3.2317073,
49,-0.0118256,32448,118194,118451,0.0502930,-0.9833984,0.2041016,0.2439024,-2.6219512,-3.9024390,
49,-0.0156403,32451,118182,118434,0.0668945,-0.9824219,0.2001953,0.5487805,-3.0487805,-4.5731707,
50,-0.0213624,32459,118181,118447,0.0864258,-0.9838867,0.1889648,0.6097561,-3.3536585,-5.0000000,
50,-0.0228883,32440,118175,118440,0.0883789,-0.9814453,0.1914063,0.3048780,-3.4146341,-5.1829268,
50,-0.0110627,32439,118193,118453,0.1030273,-0.9873047,0.1938477,-0.3658537,-3.2926829,-5.0000000,
50,0.0087738,32454,118170,118433,0.1108398,-0.9965820,0.1840820,-1.3414634,-2.9268293,-4.4512195,
50,0.0236512,32449,118177,118441,0.0996094,-0.9736328,0.1982422,-2.2560976,-2.3170732,-3.5365854,
50,0.0278474,32454,118168,118415,0.0947266,-0.9794922,0.2104492,-2.7439024,-1.5853659,-2.3170732,
50,0.0259400,32459,118179,118452,0.0771484,-0.9843750,0.1992188,-3.1707317,-0.9146341,-0.9756098,
51,0.0217439,32446,118160,118434,0.0629883,-0.9663086,0.1743164,-3.7804878,-0.4878049,0.2439024,
51,0.0122071,32464,118166,118429,0.0668945,-1.0141602,0.1674805,-4.3292683,-0.2439024,1.1585366,
51,0.0030518,32452,118173,118425,0.0541992,-0.9770508,0.2060547,-3.9024390,0.1219512,1.5853659,
51,-0.0076294,32444,118184,118435,0.0458984,-0.9702148,0.1733398,-2.8048780,0.4268293,1.5243902,
51,-0.0160218,32466,118179,118430,0.0576172,-0.9892578,0.1757813,-2.0121951,0.5487805,1.0365854,
51,-0.0133515,32458,118177,118432,0.0683594,-0.9921875,0.1796875,-1.4634146,0.3048780,0.2439024,
51,-0.0099183,32459,118173,118423,0.0673828,-0.9892578,0.1948242,-1.0365854,0.0609756,-0.4268293,
52,0.0129700,32463,118173,118432,0.0751953,-0.9819336,0.2119141,-0.4268293,-0.3048780,-1.3414634,
52,0.0167847,32462,118173,118428,0.0839844,-0.9687500,0.2031250,0.0000000,-0.8536585,-2.1341463,
52,-0.1216893,32470,118178,118431,0.0786133,-0.9614258,0.1923828,0.1829268,-1.3414634,-2.5609756,
52,-0.2784740,32472,118184,118441,0.0781250,-0.9677734,0.1787109,0.0000000,-1.5853659,-2.5609756,
52,-0.0446321,32467,118181,118441,0.0922852,-0.9599609,0.1777344,-0.3658537,-1.3414634,-2.1951220,
52,0.6221795,32495,118183,118433,0.0932617,-0.9731445,0.1845703,-0.7926829,-0.7926829,-1.4024390,
52,1.1531874,32467,118173,118429,0.0883789,-0.9858398,0.1879883,-1.2804878,-0.1219512,-0.3658537,
53,1.0040322,32462,118168,118426,0.0874023,-0.9916992,0.1894531,-1.5853659,0.4878049,0.6707317,
53,0.3475202,32466,118171,118432,0.0761719,-0.9980469,0.1855469,-1.7073171,0.9146341,1.5243902,
53,-0.1689917,32456,118175,118425,0.0668945,-0.9990234,0.1855469,-1.5853659,1.2195122,2.0731707,
53,-0.2277383,32458,118178,118421,0.0659180,-0.9902344,0.1870117,-1.2804878,1.2804878,2.1951220,
53,-0.0957493,32479,118176,118423,0.0683594,-0.9790039,0.1855469,-0.8536585,1.0975610,1.9512195,
53,-0.0766757,32459,118168,118424,0.0747070,-0.9755859,0.1899414,-0.3048780,0.6097561,1.3414634,
53,-0.1174931,32470,118171,118419,0.0791016,-0.9765625,0.1928711,0.3048780,0.0609756,0.7317073,
54,-0.1121525,32464,118160,118417,0.0791016,-0.9809570,0.1918945,0.7926829,-0.4268293,0.2439024,
54,-0.1007084,32468,118163,118415,0.0742188,-0.9824219,0.1904297,1.2195122,-0.7926829,-0.1219512,
54,-0.0968937,32459,118160,118415,0.0737305,-0.9809570,0.1918945,1.4634146,-0.9756098,-0.3658537,
54,-0.0907901,32464,118167,118411,0.0800781,-0.9809570,0.1904297,1.5853659,-0.9756098,-0.6097561,
54,-0.0877384,32465,118162,118420,0.0854492,-0.9785156,0.1904297,1.5853659,-0.8536585,-0.7317073,
54,-0.0804904,32454,118171,118416,0.0844727,-0.9799805,0.1884766,1.3414634,-0.5487805,-0.7926829,
54,-0.0713351,32471,118167,118410,0.0830078,-0.9765625,0.1865234,0.9756098,-0.1829268,-0.6707317,
55,-0.0648501,32462,118166,118414,0.0839844,-0.9755859,0.1899414,0.4878049,0.3048780,-0.3658537,
55,-0.0633242,32477,118165,118409,0.0859375,-0.9794922,0.1918945,-0.1219512,0.8536585,0.0000000,
55,-0.0667575,32477,118170,118419,0.0825195,-0.9887695,0.1914063,-0.6707317,1.4024390,0.4878049,
55,-0.0709536,32470,118148,118401,0.0722656,-0.9848633,0.1860352,-0.9756098,1.9512195,1.0365854,
55,-0.0755313,32448,118165,118405,0.0605469,-0.9824219,0.1865234,-1.0365854,2.4390244,1.4024390,
55,-0.0766757,32479,118165,118410,0.0590820,-0.9809570,0.1870117,-0.9146341,2.6829268,1.5853659,
55,-0.0774386,32465,118164,118414,0.0625000,-0.9785156,0.1889648,-0.6707317,2.5609756,1.3414634,
56,-0.0782016,32473,118163,118407,0.0664063,-0.9809570,0.1870117,-0.4268293,2.1341463,0.7926829,
56,-0.0778201,32467,118159,118418,0.0673828,-0.9819336,0.1865234,-0.1829268,1.4634146,0.1219512,
56,-0.0751498,32472,118161,118413,0.0708008,-0.9824219,0.1909180,0.0609756,0.7317073,-0.5487805,
56,-0.0690463,32459,118158,118403,0.0756836,-0.9877930,0.1923828,0.1829268,0.0609756,-1.0365854,
56,-0.0652316,32468,118153,118400,0.0737305,-0.9868164,0.1894531,0.3048780,-0.4268293,-1.2804878,
56,-0.0602724,32461,118156,118417,0.0708008,-0.9887695,0.1889648,0.3658537,-0.9756098,-1.4634146,
56,-0.0549319,32462,118151,118407,0.0673828,-0.9868164,0.1894531,0.4878049,-1.4024390,-1.4634146,
57,-0.0419618,32457,118167,118410,0.0698242,-0.9848633,0.1933594,0.5487805,-1.5243902,-1.3414634,
57,-0.0278474,32480,118154,118407,0.0693359,-0.9868164,0.1923828,0.5487805,-1.4024390,-1.0975610,
57,-0.0167847,32462,118160,118420,0.0742188,-0.9877930,0.1943359,0.4268293,-1.0975610,-0.6707317,
57,-0.0122071,32479,118161,118410,0.0708008,-0.9843750,0.1899414,0.1219512,-0.5487805,-0.1219512,
57,-0.0110627,32459,118154,118423,0.0722656,-0.9780273,0.1894531,-0.1219512,-0.0609756,0.3658537,
57,-0.0133515,32467,118155,118405,0.0776367,-0.9755859,0.1918945,-0.3658537,0.3048780,0.7926829,
57,-0.0141144,32462,118156,118408,0.0727539,-0.9765625,0.1899414,-0.6707317,0.6097561,1.2195122,
58,-0.0171662,32464,118159,118415,0.0698242,-0.9775391,0.1904297,-0.9146341,0.7926829,1.5853659,
58,-0.0186921,32455,118161,118403,0.0649414,-0.9814453,0.1914063,-1.2195122,1.0365854,1.8902439,
58,-0.0217439,32454,118162,118404,0.0620117,-0.9809570,0.1889648,-1.3414634,1.0975610,2.0121951,
58,-0.0209809,32448,118157,118418,0.0629883,-0.9775391,0.1850586,-1.2804878,0.9756098,1.8902439,
58,-0.0202180,32455,118162,118414,0.0659180,-0.9755859,0.1860352,-0.9756098,0.6707317,1.4634146,
58,-0.0186921,32478,118161,118413,0.0673828,-0.9848633,0.1840820,-0.4878049,0.0609756,0.9146341,
58,-0.0190736,32477,118161,118417,0.0708008,-0.9863281,0.1826172,0.2439024,-0.6097561,0.3048780,
59,-0.0232697,32469,118166,118413,0.0737305,-0.9858398,0.1889648,1.0365854,-1.2804878,-0.2439024,
59,-0.0305177,32482,118167,118415,0.0742188,-0.9838867,0.1918945,1.7073171,-1.7682927,-0.6097561,
59,-0.0312806,32474,118158,118417,0.0766602,-0.9838867,0.1938477,2.0121951,-2.0731707,-0.7317073,
59,-0.0213624,32476,118164,118412,0.0766602,-0.9882813,0.1928711,2.0731707,-2.2560976,-0.6707317,
59,-0.0015259,32476,118169,118409,0.0771484,-0.9907227,0.1870117,1.8902439,-2.2560976,-0.4878049,
59,0.0137330,32480,118168,118406,0.0781250,-0.9750977,0.1967773,1.7073171,-2.0121951,-0.1829268,
59,0.0171662,32472,118158,118402,0.0717773,-0.9794922,0.2065430,1.5243902,-1.4634146,0.2439024,
60,0.0122071,32500,118168,118415,0.0698242,-0.9770508,0.1914063,1.1585366,-0.7926829,0.6097561,
60,0.0057221,32507,118171,118415,0.0678711,-0.9628906,0.1733398,0.6097561,-0.1829268,0.9756098,
60,-0.0045777,32487,118182,118412,0.0727539,-1.0053711,0.1606445,-0.1219512,0.3658537,1.1585366,
60,-0.0148774,32486,118175,118419,0.0664063,-0.9716797,0.1923828,-0.3048780,1.1585366,1.2195122,
60,-0.0240327,32489,118186,118419,0.0620117,-0.9755859,0.1704102,-0.0609756,1.8902439,1.0365854,
60,-0.0343324,32511,118179,118428,0.0815430,-0.9838867,0.1757813,0.0609756,2.0731707,0.5487805,
60,-0.0362398,32482,118170,118421,0.0952148,-0.9848633,0.1850586,0.1829268,1.8292683,0.0000000,
61,-0.0366212,32493,118175,118418,0.0795898,-0.9863281,0.2045898,0.4878049,1.4634146,-0.5487805,
61,-0.0194550,32485,118180,118414,0.0717773,-0.9755859,0.2109375,0.9146341,0.9146341,-0.9756098,
61,-0.0194550,32500,118183,118411,0.0644531,-0.9804688,0.2041016,1.3414634,0.2439024,-1.3414634,
61,-0.1594550,32488,118182,118425,0.0625000,-0.9697266,0.1914063,1.7073171,-0.5487805,-1.7073171,
61,-0.3097546,32504,118189,118430,0.0668945,-0.9677734,0.1762695,1.8292683,-1.1585366,-1.8902439,
61,-0.0740054,32508,118191,118427,0.0698242,-0.9677734,0.1801758,1.7682927,-1.2804878,-1.8292683,
61,0.5764030,32518,118188,118428,0.0703125,-0.9741211,0.1855469,1.5853659,-1.0365854,-1.4634146,
62,1.0738414,32520,118180,118425,0.0747070,-0.9780273,0.1899414,1.1585366,-0.4878049,-0.9146341,
62,0.9021793,32512,118177,118421,0.0810547,-0.9887695,0.1948242,0.6097561,0.2439024,-0.1829268,
62,0.2502451,32518,118189,118425,0.0844727,-0.9951172,0.1923828,-0.0609756,0.9146341,0.6707317,
62,-0.2494822,32510,118179,118415,0.0747070,-0.9926758,0.1870117,-0.6707317,1.5243902,1.4634146,
62,-0.3017437,32514,118198,118428,0.0639648,-0.9882813,0.1894531,-1.1585366,2.1341463,2.1341463,
62,-0.1770026,32510,118182,118405,0.0595703,-0.9843750,0.1899414,-1.5243902,2.5609756,2.5000000,
62,-0.1632697,32529,118188,118417,0.0581055,-0.9799805,0.1850586,-1.7073171,2.5609756,2.3780488,
63,-0.2002724,32515,118186,118408,0.0629883,-0.9799805,0.1855469,-1.5853659,2.1341463,1.8292683,
63,-0.1945503,32524,118193,118426,0.0683594,-0.9780273,0.1831055,-1.2195122,1.4634146,1.0365854,
63,-0.1857765,32506,118176,118426,0.0747070,-0.9790039,0.1835938,-0.7317073,0.6707317,0.1829268,
63,-0.1831062,32460,118191,118430,0.0776367,-0.9794922,0.1865234,-0.1829268,0.0000000,-0.4268293,
63,-0.1762397,32513,118184,118409,0.0717773,-0.9809570,0.1875000,0.2439024,-0.3658537,-0.7317073,
63,-0.1720435,32526,118190,118443,0.0649414,-0.9814453,0.1835938,0.6097561,-0.4878049,-0.6707317,
63,-0.1678473,32506,118184,118421,0.0620117,-0.9775391,0.1870117,0.9146341,-0.4268293,-0.4878049,
64,-0.1659400,32524,118205,118438,0.0659180,-0.9736328,0.1918945,1.0975610,-0.4268293,-0.3658537,
64,-0.1659400,32523,118197,118419,0.0649414,-0.9716797,0.1938477,1.1585366,-0.4268293,-0.2439024,
64,-0.1659400,32540,118182,118467,0.0727539,-0.9707031,0.1967773,1.0365854,-0.3658537,-0.1829268,
64,-0.1659400,32522,118182,118431,0.0761719,-0.9775391,0.1992188,0.8536585,-0.1829268,-0.0609756,
64,-0.1651770,32537,118187,118434,0.0737305,-0.9721680,0.1904297,0.6097561,0.2439024,0.0609756,
64,-0.1628882,32512,118190,118429,0.0766602,-0.9755859,0.1992188,0.4878049,0.9756098,0.3048780,
64,-0.1617438,32532,118207,118444,0.0805664,-0.9804688,0.1889648,0.1219512,1.7073171,0.6707317,
65,-0.1586920,32535,118204,118428,0.0800781,-0.9824219,0.1772461,-0.4268293,2.2560976,0.9756098,
65,-0.1544958,32513,118199,118447,0.0751953,-0.9877930,0.1704102,-0.9756098,2.5609756,1.1585366,
65,-0.1499182,32527,118197,118441,0.0698242,-0.9892578,0.1748047,-1.3414634,2.4390244,1.0975610,
65,-0.1445776,32530,118202,118438,0.0683594,-0.9907227,0.1782227,-1.5243902,1.9512195,0.7317073,
65,-0.1384740,32543,118199,118431,0.0639648,-0.9848633,0.1835938,-1.4634146,1.2804878,0.2439024,
65,-0.1323705,32527,118206,118442,0.0654297,-0.9804688,0.1879883,-1.2804878,0.6707317,-0.3048780,
65,-0.1255040,32534,118196,118427,0.0585938,-0.9770508,0.1904297,-0.9756098,0.1829268,-0.7317073,
66,-0.1148228,32520,118205,118446,0.0522461,-0.9726563,0.1909180,-0.5487805,-0.1829268,-1.0975610,
66,-0.1014713,32522,118206,118436,0.0541992,-0.9726563,0.1899414,0.0000000,-0.5487805,-1.4024390,
66,-0.0862125,32531,118208,118442,0.0595703,-0.9770508,0.1923828,0.5487805,-0.9146341,-1.7682927,
66,-0.0743869,32528,118202,118436,0.0678711,-0.9775391,0.1948242,1.0365854,-1.1585366,-1.9512195,
66,-0.0675204,32545,118211,118451,0.0727539,-0.9785156,0.1997070,1.2195122,-1.0975610,-1.9512195,
66,-0.0644686,32513,118216,118445,0.0766602,-0.9848633,0.1997070,1.0975610,-0.9146341,-1.8292683,
66,-0.0637057,32545,118212,118445,0.0834961,-0.9916992,0.1987305,0.7926829,-0.5487805,-1.3414634,
67,-0.0637057,32548,118214,118442,0.0820313,-0.9926758,0.1948242,0.1829268,-0.1219512,-0.6097561,
67,-0.0614169,32527,118215,118443,0.0766602,-0.9907227,0.1948242,-0.3658537,0.3658537,0.1219512,
67,-0.0598910,32531,118212,118447,0.0742188,-0.9887695,0.1909180,-0.9756098,0.7926829,0.8536585,
67,-0.0591280,32552,118222,118454,0.0722656,-0.9838867,0.1855469,-1.5243902,1.1585366,1.4634146,
67,-0.0579836,32554,118217,118448,0.0659180,-0.9833984,0.1821289,-1.8902439,1.4024390,1.8292683,
67,-0.0553133,32533,118217,118444,0.0595703,-0.9794922,0.1796875,-2.0121951,1.4024390,1.8902439,
67,-0.0514986,32539,118207,118444,0.0561523,-0.9765625,0.1782227,-1.8292683,1.0975610,1.7073171,
68,-0.0499727,32543,118225,118452,0.0561523,-0.9785156,0.1811523,-1.2804878,0.4878049,1.1585366,
68,-0.0511171,32543,118210,118446,0.0556641,-0.9794922,0.1816406,-0.4268293,-0.3658537,0.4268293,
68,-0.0534060,32550,118220,118454,0.0595703,-0.9833984,0.1850586,0.6097561,-1.2195122,-0.3658537,
68,-0.0518801,32547,118223,118443,0.0600586,-0.9809570,0.1875000,1.4634146,-1.8292683,-0.9756098,
68,-0.0385286,32543,118216,118458,0.0620117,-0.9843750,0.1894531,2.0731707,-2.3170732,-1.4024390,
68,-0.0164033,32540,118208,118452,0.0703125,-0.9897461,0.1953125,2.5000000,-2.5609756,-1.7073171,
68,0.0011444,32539,118225,118452,0.0732422,-0.9868164,0.2094727,2.9268293,-2.5609756,-1.8902439,
69,0.0068665,32537,118227,118457,0.0786133,-0.9824219,0.2148438,3.2317073,-2.1951220,-1.8292683,
69,0.0038147,32566,118222,118456,0.0781250,-0.9755859,0.2045898,3.2317073,-1.8902439,-1.6463415,
69,-0.0019074,32544,118237,118467,0.0786133,-0.9677734,0.1855469,2.9268293,-1.2804878,-1.2195122,
69,-0.0110627,32576,118229,118452,0.0883789,-0.9956055,0.1650391,2.1341463,-0.6097561,-0.6097561,
69,-0.0198365,32557,118235,118471,0.0771484,-0.9697266,0.1826172,1.5853659,0.5487805,0.1829268,
69,-0.0267030,32553,118237,118473,0.0620117,-0.9726563,0.1635742,1.2195122,1.8902439,0.9756098,
69,-0.0335695,32550,118222,118466,0.0756836,-0.9863281,0.1879883,0.7926829,2.6219512,1.4024390,
70,-0.0339509,32547,118205,118510,0.0839844,-0.9814453,0.1962891,0.4878049,2.5609756,1.4024390,
70,-0.0331880,32558,118234,118469,0.0693359,-0.9814453,0.2060547,0.4268293,2.0121951,1.0365854,
70,-0.0190736,32567,118234,118464,0.0693359,-0.9790039,0.2084961,0.6707317,1.1585366,0.4878049,
70,-0.0118256,32553,118225,118465,0.0644531,-0.9707031,0.2031250,1.0365854,0.2439024,-0.1829268,
70,-0.1342779,32585,118241,118476,0.0615234,-0.9648438,0.1870117,1.3414634,-0.5487805,-0.7926829,
70,-0.2906810,32570,118237,118478,0.0605469,-0.9633789,0.1757813,1.5243902,-1.0365854,-1.1585366,
70,-0.1083378,32570,118246,118461,0.0634766,-0.9682617,0.1748047,1.5243902,-1.0975610,-1.2804878,
71,0.4840869,32559,118229,118471,0.0683594,-0.9746094,0.1796875,1.4634146,-0.7926829,-1.1585366,
71,0.9773292,32580,118243,118469,0.0751953,-0.9770508,0.1938477,1.3414634,-0.4268293,-0.9756098,
71,0.8659396,32563,118240,118459,0.0771484,-0.9853516,0.1997070,1.0365854,-0.0609756,-0.6707317,
71,0.2742778,32579,118236,118467,0.0776367,-0.9921875,0.2021484,0.6707317,0.3048780,-0.2439024,
71,-0.2075203,32588,118247,118472,0.0737305,-0.9892578,0.2021484,0.3048780,0.5487805,0.1219512,
71,-0.2746593,32567,118241,118459,0.0717773,-0.9858398,0.2016602,-0.2439024,0.9756098,0.5487805,
71,-0.1548773,32581,118237,118469,0.0708008,-0.9819336,0.1987305,-0.8536585,1.4024390,1.0365854,
72,-0.1350408,32574,118227,118448,0.0717773,-0.9824219,0.1894531,-1.4634146,1.8292683,1.3414634,
72,-0.1701361,32574,118240,118467,0.0615234,-0.9785156,0.1821289,-1.8902439,1.9512195,1.4634146,
72,-0.1636511,32576,118238,118469,0.0654297,-0.9765625,0.1821289,-1.8292683,1.7682927,1.2195122,
72,-0.1525885,32569,118236,118466,0.0664063,-0.9799805,0.1787109,-1.4024390,1.0975610,0.6097561,
72,-0.1491552,32575,118230,118461,0.0708008,-0.9790039,0.1831055,-0.6707317,0.3658537,-0.1219512,
72,-0.1415258,32585,118235,118464,0.0708008,-0.9750977,0.1845703,0.0000000,-0.3048780,-0.6707317,
72,-0.1369482,32560,118234,118458,0.0615234,-0.9716797,0.1889648,0.5487805,-0.7317073,-1.0365854,
73,-0.1335149,32566,118244,118463,0.0590820,-0.9687500,0.1904297,0.9756098,-0.9756098,-1.2195122,
73,-0.1289373,32585,118241,118468,0.0620117,-0.9624023,0.1889648,1.2195122,-1.1585366,-1.3414634,
73,-0.1277928,32573,118238,118470,0.0703125,-0.9643555,0.1938477,1.4024390,-1.2195122,-1.4634146,
73,-0.1247411,32578,118239,118464,0.0791016,-0.9692383,0.2011719,1.2804878,-1.2195122,-1.5853659,
73,-0.1220708,32583,118237,118465,0.0844727,-0.9799805,0.2041016,0.8536585,-1.0975610,-1.4634146,
73,-0.1178746,32587,118237,118470,0.0839844,-0.9819336,0.2006836,0.2439024,-0.7317073,-1.2195122,
73,-0.1125340,32588,118237,118470,0.0776367,-0.9760742,0.1987305,-0.4268293,-0.0609756,-0.7926829,
74,-0.1064305,32588,118241,118478,0.0747070,-0.9770508,0.1884766,-1.0365854,0.4878049,-0.4268293,
74,-0.1010899,32590,118245,118478,0.0766602,-0.9794922,0.1787109,-1.9512195,1.0975610,0.0609756,
74,-0.0968937,32590,118252,118483,0.0737305,-0.9882813,0.1782227,-2.6829268,1.6463415,0.4268293,
74,-0.0915531,32579,118245,118472,0.0673828,-0.9931641,0.1811523,-3.0487805,2.0121951,0.6707317,
74,-0.0877384,32582,118255,118486,0.0668945,-0.9946289,0.1816406,-3.0487805,1.8902439,0.6707317,
74,-0.0835422,32574,118249,118483,0.0615234,-0.9936523,0.1835938,-2.8048780,1.4024390,0.4268293,
74,-0.0770572,32578,118251,118469,0.0654297,-0.9829102,0.1840820,-2.3170732,0.7317073,0.0000000,
75,-0.0705722,32577,118243,118476,0.0639648,-0.9736328,0.1831055,-1.7073171,0.0000000,-0.5487805,
75,-0.0629427,32580,118248,118482,0.0605469,-0.9707031,0.1889648,-1.0365854,-0.6097561,-0.9756098,
75,-0.0541689,32581,118252,118472,0.0571289,-0.9677734,0.1914063,-0.3658537,-1.0975610,-1.3414634,
75,-0.0446321,32572,118252,118476,0.0571289,-0.9682617,0.1948242,0.1829268,-1.4634146,-1.6463415,
75,-0.0347139,32575,118254,118478,0.0654297,-0.9672852,0.1967773,0.6097561,-1.8292683,-1.8292683,
75,-0.0270845,32578,118265,118475,0.0722656,-0.9721680,0.2001953,0.7317073,-1.9512195,-2.0121951,
75,-0.0240327,32590,118244,118486,0.0795898,-0.9790039,0.2031250,0.5487805,-1.8902439,-1.9512195,
76,-0.0213624,32604,118258,118488,0.0854492,-0.9833984,0.2006836,0.0000000,-1.5243902,-1.6463415,
76,-0.0221253,32599,118256,118478,0.0854492,-0.9887695,0.1953125,-0.8536585,-0.9756098,-1.1585366,
76,-0.0232697,32594,118258,118475,0.0864258,-0.9912109,0.1914063,-1.8292683,-0.3048780,-0.4268293,
76,-0.0240327,32579,118253,118484,0.0834961,-0.9912109,0.1879883,-2.5609756,0.1829268,0.1829268,
76,-0.0255586,32592,118257,118487,0.0776367,-0.9912109,0.1831055,-3.4146341,0.7926829,0.9756098,
76,-0.0274659,32585,118253,118481,0.0683594,-0.9868164,0.1748047,-3.9634146,1.2195122,1.7073171,
76,-0.0259400,32611,118257,118482,0.0585938,-0.9853516,0.1748047,-4.1463415,1.4024390,2.1341463,
77,-0.0221253,32600,118250,118468,0.0556641,-0.9848633,0.1806641,-3.8414634,1.2195122,2.1341463,
77,-0.0198365,32598,118259,118513,0.0595703,-0.9780273,0.1850586,-3.0487805,0.4878049,1.6463415,
77,-0.0202180,32596,118252,118476,0.0649414,-0.9726563,0.1850586,-2.0121951,-0.5487805,0.8536585,
